,smiles_string,prop,value
4785,[*]Nc1cc(Cl)c([*])cc1Cl,eib,2.652186646
4786,[*]Nc1cc(F)c([*])cc1F,Egc,3.9538
4787,[*]Nc1cc(F)c([*])cc1F,eib,2.600932881
4788,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(N)cc1N,Egc,2.9415
4789,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(N)cc1N,eib,2.14190223
4790,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,Egc,3.212
4791,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)ccc1Cl,Egc,3.8101
4792,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)ccc1Cl,eib,1.833106322
4793,[*]Nc1cc(NC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,Egc,3.4679
4794,[*]Nc1cc(NC(=O)c2ccc3cc(C([*])=O)ccc3c2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,Egc,2.7088
4795,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,Egc,3.4285
4796,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,eib,2.68056768
4797,[*]Nc1cc(NC(=O)c2ccccc2C([*])=O)cc(-c2nnc(-c3ccccn3)o2)c1,Egc,3.359
4798,[*]Nc1cc(NC(=O)c2ccccc2C([*])=O)cc(-c2nnc(-c3ccccn3)o2)c1,eib,2.530963079
4799,[*]Nc1cc(NC(=O)CCCCCCCCC([*])=O)cc(-c2nnc(-c3ccccn3)o2)c1,Egc,3.7041
4800,[*]Nc1cc(NC(=O)Nc2ccc(NC([*])=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,Egc,2.673
4801,[*]Nc1cc(NC(=O)NCCCCCCNC([*])=O)ccc1C,Egc,4.82
4802,[*]Nc1cc(OC)c([*])cc1OC,Egc,3.406
4803,[*]Nc1cc(OCC)c([*])cc1OCC,Egc,3.3328
4804,[*]Nc1cc(OCC)c([*])cc1OCC,eib,3.917038598
4805,[*]NC1CC1NC(=O)C1CC1C([*])=O,Egc,5.7404
4806,[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,Egc,2.4765
4807,[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,eib,2.030645786
4808,[*]Nc1ccc([*])c(Cl)c1Cl,Egc,4.5901
4809,[*]Nc1ccc([*])c(Cl)c1Cl,eib,3.219002184
4810,[*]Nc1ccc([*])c2cc3ccccc3cc12,Egc,2.2861
4811,[*]Nc1ccc([*])c2cc3ccccc3cc12,eib,2.129792013
4812,[*]Nc1ccc([*])c2ccccc12,Egc,3.0325
4813,[*]Nc1ccc([*])c2ccccc12,eib,2.865583419
4814,[*]Nc1ccc([*])cc1,Egc,4.2754
4815,[*]Nc1ccc([*])cc1,eib,3.388345578
4816,[*]Nc1ccc([*])cc1[N+](=O)[O-],Egc,3.5129
4817,[*]Nc1ccc([*])cc1[N+](=O)[O-],eib,1.257184724
4818,[*]Nc1ccc([*])cc1Br,Egc,3.3926
4819,[*]Nc1ccc([*])cc1Br,eib,3.08883798
4820,[*]Nc1ccc([*])cc1C,Egc,3.6225
4821,[*]Nc1ccc([*])cc1C,eib,3.687232157
4822,[*]Nc1ccc([*])cc1C(C)C,Egc,3.2671
4823,[*]Nc1ccc([*])cc1C(C)C,eib,3.617139762
4824,[*]Nc1ccc([*])cc1C(C)CC,Egc,3.6224
4825,[*]Nc1ccc([*])cc1CC,Egc,3.1433
4826,[*]Nc1ccc([*])cc1CC,eib,3.643426319
4827,[*]Nc1ccc([*])cc1CCC,Egc,3.137
4828,[*]Nc1ccc([*])cc1CCC,eib,3.608996637
4829,[*]Nc1ccc([*])cc1CCCCCCCCCCCCCCC,Egc,3.5851
4830,[*]Nc1ccc([*])cc1Cl,Egc,4.5808
4831,[*]Nc1ccc([*])cc1CO,Egc,3.8208
4832,[*]Nc1ccc([*])cc1CO,eib,3.334803961
4833,[*]Nc1ccc([*])cc1F,Egc,3.8203
4834,[*]Nc1ccc([*])cc1I,Egc,4.4895
4835,[*]Nc1ccc([*])cc1I,eib,3.093306285
4836,[*]Nc1ccc([*])cc1N,Egc,4.1618
4837,[*]Nc1ccc([*])cc1N,eib,3.479096972
4838,[*]Nc1ccc([*])cc1O,Egc,3.4981
4839,[*]Nc1ccc([*])cc1OC,Egc,3.6964
4840,[*]Nc1ccc([*])cc1OC,eib,3.865525228
4841,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,Egc,3.9219
4842,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,eib,3.847084068
4843,[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,Egc,3.4308
4844,[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,eib,3.880054181
4845,[*]Nc1ccc([*])cc1S(=O)(=O)O,Egc,3.1216
4846,[*]Nc1ccc([*])cc1S(=O)(=O)O,eib,1.75943968
4847,[*]Nc1ccc([*])nc1,Egc,3.3373
4848,[*]Nc1ccc([*])nc1,eib,2.75755318
4849,[*]Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,3.5352
4850,[*]Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,Egcr,2.9894
4851,[*]Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,eib,1.949999181
4852,[*]Nc1ccc(C#Cc2ccc(C([*])=O)cc2)cc1,Egc,2.9535
4853,[*]Nc1ccc(C#Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,2.7886
4854,[*]Nc1ccc(C([*])=O)cc1,Egc,3.7058
4855,[*]Nc1ccc(C([*])=O)cc1,Egcr,2.6498
4856,[*]Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c(C)c2C)cc1,Egc,3.4981
4857,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,3.6638
4858,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,eib,1.757115618
4859,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,Egc,3.4083
4860,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,eib,3.149646685
4861,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,Egc,3.3743
4862,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,Egc,3.2508
4863,[*]Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C([*])=C(C#N)C#N)cc3)cc2)cc1,Egc,2.0183
4864,[*]Nc1ccc(-c2ccc([*])cc2)c(C)c1,Egc,3.4981
4865,[*]Nc1ccc(-c2ccc([*])cc2)c(OC)c1,Egc,3.4023
4866,[*]Nc1ccc(-c2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C([*])=C(C#N)C#N)cc4)cc3)cc2)cc1,Egc,2.8048
4867,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,Egc,3.1725
4868,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,Egcr,2.4795
4869,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,Egc,3.1431
4870,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,Egc,3.2276
4871,[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,3.1615
4872,[*]Nc1ccc(-c2ccc(NC(=O)c3cccc(C([*])=O)c3)c(S)c2)cc1S,Egc,3.6442
4873,[*]Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC([*])=O)c(C)cc3C)cc2)cc1,Egc,4.1432
4874,[*]Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC([*])=O)c(C)cc3C)cc2)cc1,eib,3.729787332
4875,[*]Nc1ccc(-c2ccc(NC(=O)CCCCCCCCC([*])=O)c(O)c2)cc1O,Egc,4.0536
4876,[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,Egc,2.1743
4877,[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,eib,0.969196921
4878,[*]Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,Egc,3.4761
4879,[*]Nc1ccc(CC(C)(C)NC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,3.7404
4880,[*]Nc1ccc(CC(C)(C)NC(=O)CCCCC([*])=O)cc1,Egc,4.9015
4881,[*]NC1CCC(CC(C)(C)NC(=O)CCCCC([*])=O)CC1,Egc,5.8543
4882,[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,Egc,4.525
4883,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,Egc,2.0132
4884,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,Egcr,2.0738
4885,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,Egc,3.2426
4886,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,Egc,3.4339
4887,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,3.1602
4888,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,eib,1.553282076
4889,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,Egc,3.3674
4890,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,eib,2.740776433
4891,[*]NC1CCC(CC2CCC(NC(=O)CCCCC([*])=O)CC2)CC1,Egc,5.7632
4892,[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCC([*])=O)CC2)CC1,Egc,5.7313
4893,[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,Egc,5.6638
4894,[*]NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,Egc,5.6277
4895,[*]Nc1ccc(CCNC(=O)CCCCC([*])=O)cc1,Egc,4.9196
4896,[*]Nc1ccc(NC(=O)C=C(CC([*])=O)c2cc(C)ccc2OC)cc1,Egc,4.0823
4897,[*]Nc1ccc(NC(=O)C=CC([*])=O)cc1,Egc,2.7389
4898,[*]Nc1ccc(NC(=O)C=CC([*])=O)cc1,eib,1.373176518
4899,[*]Nc1ccc(NC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,Egc,3.1732
4900,[*]Nc1ccc(NC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,eib,1.598390001
4901,[*]Nc1ccc(NC(=O)c2c(F)c(F)c(C([*])=O)c(F)c2F)cc1,Egc,3.4551
4902,[*]Nc1ccc(NC(=O)c2c(F)c(F)c(C([*])=O)c(F)c2F)cc1,eib,1.630153462
4903,[*]Nc1ccc(NC(=O)c2cc(C([*])=O)c(C(=O)O)cc2C(=O)O)cc1,Egc,3.0363
4904,[*]Nc1ccc(NC(=O)c2cc(C([*])=O)c(C(=O)O)cc2C(=O)O)cc1,eib,1.374895129
4905,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccc(NC(=O)C(C)N4C(=O)c5ccccc5C4=O)cc3)cc(C([*])=O)c2)cc1C,Egc,2.3973
4906,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,Egc,3.3641
4907,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)cc1,Egc,3.6492
4908,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)cc1,Egcr,2.9949
4909,[*]Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C([*])=O)cc2SCCCCCCCC)cc1,Egc,3.1071
4910,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,3.3019
4911,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,eib,1.786357065
4912,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,Egc,3.0271
4913,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,eib,2.36560638
4914,[*]Nc1ccc(NC(=O)c2ccc(C(=O)c3ccc(C([*])=O)c(C(=O)O)c3)cc2C(=O)O)cc1,Egc,3.078
4915,[*]Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C([*])=O)c3)cc2)cc1,Egc,3.1016
4916,[*]Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,Egc,3.1713
4917,[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,Egc,3.5313
4918,[*]Nc1ccc(NC(=O)c2cccc(C([*])=O)c2)cc1,eib,2.181810405
4919,[*]Nc1ccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)cc1,Egc,4.4183
4920,[*]Nc1ccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)cc1,eib,3.855635301
4921,[*]Nc1ccc(NC(=O)CCC([*])=O)cc1,Egc,4.1096
4922,[*]Nc1ccc(NC(=O)CCC([*])=O)cc1,eib,3.851761978
4923,[*]Nc1ccc(NC(=O)CCCC([*])=O)cc1,Egc,4.1251
4924,[*]Nc1ccc(NC(=O)CCCCC([*])=O)cc1,Egc,4.5626
4925,[*]Nc1ccc(NC(=O)CCCCC([*])=O)cc1,eib,3.114406767
4926,[*]Nc1ccc(NC(=O)CCCCCC([*])=O)cc1,Egc,4.5879
4927,[*]Nc1ccc(NC(=O)CCCCCCC([*])=O)cc1,Egc,4.5337
4928,[*]Nc1ccc(NC(=O)CCCCCCCC([*])=O)cc1,Egc,4.5154
4929,[*]Nc1ccc(NC(=O)CCCCCCCCC([*])=O)cc1,Egc,4.6336
4930,[*]Nc1ccc(NC(=S)NC(=O)c2ccc(C(=O)NC([*])=S)cc2)cc1,Egc,2.7285
4931,[*]Nc1ccc(NC(=S)NC(=O)c2ccc(C(=O)NC([*])=S)cc2)cc1,eib,1.184200917
4932,[*]Nc1ccc(NC(=S)NC(=O)c2cccc(C(=O)NC([*])=S)c2)cc1,Egc,3.381
4933,[*]Nc1ccc(NC(=S)NC(=O)c2cccc(C(=O)NC([*])=S)c2)cc1,eib,2.18864492
4934,[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,Egc,2.664
4935,[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,eib,2.297640611
4936,[*]Nc1ccc2c(c1)Cc1cc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)ccc1-2,Egc,2.6568
4937,[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,Egc,3.8
4938,[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,eib,2.088688357
4939,[*]Nc1cccc(C([*])=O)c1,Egc,4.147
4940,[*]Nc1cccc(NC(=O)C=CC([*])=O)c1,Egc,3.505
4941,[*]Nc1cccc(NC(=O)C=CC([*])=O)c1,eib,1.70581091
4942,[*]Nc1cccc(NC(=O)c2cc(C([*])=O)cc(S(=O)(=O)c3ccccc3)c2)c1,Egc,3.8595
4943,[*]Nc1cccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)c1,Egc,3.3608
4944,[*]Nc1cccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C([*])=O)cc5)cc4)cc3)cc2)c1,Egc,3.5154
4945,[*]Nc1cccc(NC(=O)c2cccc(C([*])=O)c2)c1,Egc,4.0305
4946,[*]Nc1cccc(NC(=O)c2cccc(C([*])=O)c2)c1,eib,2.539964399
4947,[*]Nc1cccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)c1,Egc,4.5068
4948,[*]Nc1cccc(NC(=O)CCCCCCC([*])=O)c1,Egc,4.8722
4949,[*]Nc1cccc(NC(=O)CCCCCCCC([*])=O)c1,Egc,4.9065
4950,[*]Nc1cccc(NC(=O)CCCCCCCCC([*])=O)c1,Egc,4.7951
4951,[*]NC1CCCC1C([*])=O,Egc,5.8081
4952,[*]NC1CCCC1C([*])=O,Egcr,6.4002
4953,[*]NC1CCCC1C([*])=O,eib,4.01101874
4954,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,Egc,3.1281
4955,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,eib,2.107737779
4956,[*]Nc1ccccc1NC(=O)c1cccc(C([*])=O)c1,Egc,3.7239
4957,[*]Nc1ccccc1NC(=O)c1cccc(C([*])=O)c1,eib,2.629209689
4958,[*]Nc1ccccc1NC(=O)CCCCCCCCC([*])=O,Egc,4.8005
4959,[*]Nc1cnc([*])c(O)c1,Egc,3.0117
4960,[*]Nc1nc([*])nc(-c2ccccc2)n1,Egc,4.1706
4961,[*]Nc1nc([*])nc(-c2ccccc2)n1,eib,2.139433172
4962,[*]Nc1nc([*])nc(Cl)n1,Egc,4.4835
4963,[*]Nc1nc([*])nc(Cl)n1,Egcr,4.2584
4964,[*]Nc1nc([*])nc(Cl)n1,eib,2.111127234
4965,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CC)CC)n1,Egc,2.679
4966,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CC)CC)n1,eib,1.962562974
4967,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCC)CCC)n1,Egc,2.6429
4968,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,Egc,2.5894
4969,[*]NC1NN(C(C([*])O)(C(F)(F)F)C(O)(Cl)C2(F)OC(O)C(O)C2O)O1,Egc,5.1151
4970,[*]NCc1cc(C(=O)O)cc(CNc2nc(-c3csc([*])n3)cs2)c1N,Egc,3.6822
4971,[*]NCc1cc(C(=O)O)cc(CNc2nc(-c3csc([*])n3)cs2)c1N,eib,3.772880881
4972,[*]NCc1cccc(CNC(=O)C(C)CC(C)(C)C([*])=O)c1,Egc,5.5161
4973,[*]NCCCCCC(=O)CCCCCC([*])=O,Egc,5.7613
4974,[*]NCCCCCC(=O)CCCCCC([*])=O,eib,3.991502658
4975,[*]NCCCCCCNc1nc([*])nc(-c2ccccc2)n1,Egc,4.2826
4976,[*]NCCOCCOCCNC(=O)Nc1cc(NC(=O)N[*])ccc1C,Egc,4.2379
4977,[*]NNC(=O)C([*])=O,Egc,5.0351
4978,[*]NNC(=O)C([*])=O,eib,2.277035865
4979,[*]NNC(=O)C(=O)NNC(=O)CCCCC([*])=O,Egc,4.6019
4980,[*]NNC(=O)C(=O)NNC(=O)CCCCCCCC([*])=O,Egc,4.5339
4981,[*]NNC(=O)C(=O)NNC(=O)CCCCCCCC([*])=O,Egcr,3.7266
4982,[*]NNC(=O)C=CC(=O)Nc1ccc(NC(=O)C=CC([*])=O)cc1,Egc,3.396
4983,[*]NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,Egc,4.4942
4984,[*]NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,eib,2.120893608
4985,[*]NNC(=O)c1ccc(C([*])=O)cc1,Egc,4.797
4986,[*]NNC(=O)c1ccc(C([*])=O)cc1,eib,2.072311717
4987,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCC,Egc,4.2275
4988,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCCCC,Egc,4.0296
4989,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCCCCCC,Egc,3.4755
4990,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,Egc,4.9254
4991,[*]NNC(=O)C1CCC(C(=O)NNC(=O)CCCCC([*])=O)CC1,Egc,6.0678
4992,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,eib,3.01771052
4993,[*]NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)cc1,Egc,3.4684
4994,[*]NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)cc1,eib,1.937434475
4995,[*]NNC(=O)c1ccc(NC(=O)c2ccc(C([*])=O)cc2)c(O)c1,Egc,3.7581
4996,[*]NNC(=O)c1ccc(NC(=O)c2ccc(C([*])=O)cc2)c(O)c1,eib,1.457196264
4997,[*]NNC(=O)c1cccc(C([*])=O)c1,Egc,5.1212
4998,[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,Egc,4.4213
4999,[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,eib,1.838235423
5000,[*]NNC(=O)c1cccc(C(=O)NNC(=O)C2CCC(C([*])=O)CC2)c1,Egc,4.7395
5001,[*]NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,Egc,4.7432
5002,[*]NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,eib,1.892465939
5003,[*]NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)c1,Egc,3.0452
5004,[*]NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C([*])=S)c2)c1,eib,1.338799033
5005,[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,Egc,5.1381
5006,[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,eib,3.540454479
5007,[*]NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,5.8764
5008,[*]NNC(=O)CCCCC([*])=O,Egc,5.6178
5009,[*]NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,5.3783
5010,[*]NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,6.0362
5011,[*]NNC(=O)CCCCCCCCC([*])=O,Egc,5.857
5012,[*]NNC(=O)CCCCCCCCCCCC([*])=O,Egc,5.8501
5013,[*]NNC(=O)CCCCCCCCCCCCCCCCC([*])=O,Egc,6.0181
5014,[*]NNC(=S)c1ccc(C([*])=S)cc1,Egc,3.3241
5015,[*]NNC(=S)c1ccc(C([*])=S)cc1,eib,1.798015153
5016,[*]NOC(=O)O[*],Egc,6.1166
5017,[*]NOC(=O)O[*],eib,2.424305536
5018,[*]NOC(=S)O[*],Egc,4.6294
5019,[*]NOC(=S)O[*],Egcr,3.9632
5020,[*]NOC(=S)O[*],eib,1.538409552
5021,[*]NOC(C=C1)=CC=C1O[*],Egc,4.5451
5022,[*]NS(=O)Nc1cccc([*])n1,Egc,4.2847
5023,[*]NS(=O)Nc1cccc([*])n1,eib,3.111198813
5024,[*]O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC([*])C,Egc,6.2628
5025,[*]O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC([*])C,Egc,6.6365
5026,[*]O[Si](C)(C)Oc1ccc([*])cc1,Egc,4.9658
5027,[*]O[Si](C)(C)Oc1ccc(C(C)(C)c2ccc([*])cc2)cc1,Egc,4.9271
5028,[*]O[Si](C)(Oc1ccc([*])cc1)c1ccccc1,Egc,4.2258
5029,[*]OC([*])(C)C,Egc,6.2262
5030,[*]OC([*])(C)C,eib,3.969524554
5031,[*]OC([*])C,Egc,6.845
5032,[*]OC([*])C,eib,3.920268255
5033,[*]OC([*])C(C)C,Egc,5.7277
5034,[*]OC([*])C(Cl)Cl,Egc,6.4632
5035,[*]OC([*])C(Cl)Cl,eib,3.573909631
5036,[*]OC([*])C=C,Egc,6.1583
5037,[*]OC([*])C=C,eib,4.081470652
5038,[*]OC([*])CC,Egc,5.9932
5039,[*]OC([*])CCC,Egc,6.6375
5040,[*]OC([*])CCC#N,Egc,7.2521
5041,[*]OC([*])CCC#N,Egcr,6.9611
5042,[*]OC([*])CCC#N,eib,3.45139683
5043,[*]OC([*])CCC(=O)OC,Egc,6.2304
5044,[*]OC([*])CCCC,Egc,6.602
5045,[*]OC([*])CCCCC,Egc,5.9463
5046,[*]OC([*])CCCCCCCC,Egc,5.9039
5047,[*]OC([*])CCl,Egc,7.2652
5048,[*]OC([*])CCl,Egcr,7.1982
5049,[*]OC([*])CCl,eib,4.044539688
5050,[*]OC([2H])([2H])C([*])([2H])[2H],Egc,5.8333
5051,[*]OC([2H])([2H])C([*])([2H])[2H],eib,3.960694453
5052,[*]OC([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],Egc,5.0119
5053,[*]OC([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],eib,3.890748322
5054,[*]OC(=C(C)C)C(C)(C)C([*])=O,Egc,5.1149
5055,[*]OC(=C(C)C)C(C)(C)C([*])=O,eib,3.963779634
5056,[*]OC(=C)CC([*])=O,Egc,5.9735
5057,[*]OC(=C)CC([*])=O,eib,3.689810016
5058,[*]OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C([*])COC12,Egc,5.0053
5059,[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,Egc,5.1809
5060,[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,Egc,5.5417
5061,[*]OC(=O)C=CC(=O)OC1COC2C([*])COC12,Egc,4.2459
5062,[*]OC(=O)c1ccc(C([*])=O)cc1,Egc,4.5781
5063,[*]OC(=O)c1ccc(C([*])=O)cc1,eib,1.428653204
5064,[*]OC(=O)c1ccc(C(=O)NCNC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,4.0724
5065,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,Egc,3.1064
5066,[*]OC(=O)C1CCC(C(=O)OC2COC3C([*])COC23)CC1,Egc,6.5816
